Covaldea_	Covaldea_i	Codigo	Nombre	Latitude	Longitude	X_coord	Y_coord	Muni_cov	Setaccu	Codemun	Ald88num	Ald74off	Ald74name	Depto74	Codemun74
1897	528	31101	Minas de Oro	14.77422843	-87.34646576	462716.7	1635775	311	3	311	31101	31100	MINAS DE ORO	3	311
1898	2840	151113	Suyapita	14.77404759	-86.8522115	515903.5	1635755	1511	3	1511	151113	151111	SUYAPITA	15	1511
1899	538	31013	La Mesa	14.77347795	-87.74161419	420192.5	1635692	310	3	310	31013	31008	LA MESA	3	310
1901	2668	131320	La Rinconada	14.7728631	-88.65935536	321409.5	1635624	1313	3	1313	131320	131315	LA RINCONADA	13	1313
1902	2488	131102	Agua Zarca	14.77212167	-88.45694456	343199.1	1635542	1311	3	1311	131102	131101	AGUA ZARCA	13	1311
1903	811	40215	Mirasolito de Rio Negro	14.77210358	-89.08977538	275064.4	1635540	402	3	402	40215	40214	MIRASOLITO DEL RIO N	4	402
1904	790	40442	San Francisco	14.77109089	-89.14438084	269182.9	1635428	404	3	404	40442	40435	SAN FRANCISCO	4	404
1905	3106	151913	Tilapa	14.77103664	-86.23672922	582139.1	1635422	1519	3	1519	151913	151910	TILAPA	15	1519
1906	2496	130919	Nueva Paz	14.77053933	-88.46776551	342033.1	1635367	1309	3	1309	130919	130911	NUEVA PAZ	13	1309
1907	596	32124	Varsovia	14.76987927	-87.94952971	397814.4	1635294	321	3	321	32124	31839	VARSOVIA	3	318
1909	2491	131103	El Sitio	14.76760976	-88.40625627	348652.4	1635043	1311	3	1311	131103	131102	EL SITIO	13	1311
1910	3112	151908	Guacoca	14.76757359	-86.12962182	593667.8	1635039	1519	3	1519	151908	151906	GUACOCA	15	1519
1911	806	40216	Motagua	14.76757359	-89.06678818	277535.2	1635039	402	3	402	40216	40215	MOTAGUA	4	402
1912	810	40221	San Jose de Miramar	14.76711245	-89.12013318	271790	1634988	402	3	402	40221	40220	SN JOSE DE MIRAMAR	4	402
1913	3081	150303	Concepcion de Rio Tinto	14.76657898	-85.76438955	632979.3	1634929	1503	3	1503	150303	150302	CONCEPCION DE RIO TI	15	1503
1914	624	31001	Meambar	14.76573808	-87.76679236	417479.9	1634836	310	3	310	31001	31000	MEAMBAR	3	310
1915	2084	90103	Ahuasbila	14.76520461	-84.7598678	741135.6	1634777	901	3	901	90103	90101	AHUASBILA	9	901
1916	560	30610	Loma Alta	14.76439084	-87.57700013	437905.3	1634687	306	3	306	30610	30603	LOMA ALTA	3	306
1917	2841	151101	Guayape	14.76411958	-86.86051911	515010.2	1634657	1511	3	1511	151101	151100	GUAYAPE	15	1511
1918	2412	160903	El Tontolo	14.76404724	-88.30311936	359752.3	1634649	1609	3	1609	160903	161006	TONTOLO	16	1610
1919	623	31007	El Cienegal	14.76398395	-87.81339126	412464	1634642	310	3	310	31007	31003	CIENEGAL	3	310
1922	2842	151108	Jucurunca	14.76322443	-86.83509211	517746.6	1634558	1511	3	1511	151108	151106	JUCURUNCA	15	1511
1923	2687	41806	El Pinal	14.7616421	-88.71909593	314968.3	1634383	418	3	418	41806	41804	EL PINAL	4	418
1924	2691	41801	San Juan de Opoa	14.76135275	-88.69634764	317417.3	1634351	418	3	418	41801	41800	SAN JUAN DE OPOA	4	418
1925	3078	152002	El Guayabito	14.76125329	-85.93778299	614318.6	1634340	1520	3	1520	152002	151913	EL CARBONAL	15	1519
1926	2688	41807	El Portillo	14.76060228	-88.70741204	316225.4	1634268	418	3	418	41807	41805	EL PORTILLO	4	418
1927	2661	131301	Lepaera	14.76047569	-88.59026346	328838	1634254	1313	3	1313	131301	131300	LEPAERA	13	1313
1928	539	31015	Las Lajas	14.76001455	-87.74219843	420124.7	1634203	310	3	310	31015	31010	LAS LAJAS	3	310
1930	808	40207	Ingenios	14.75945395	-89.10529412	273380.1	1634141	402	3	402	40207	40206	INGENIOS	4	402
1931	2502	130903	El Juncal	14.75928216	-88.48960333	339674	1634122	1309	3	1309	130903	130902	EL JUNCAL	13	1309
1932	807	40220	Rio Negro	14.75912844	-89.08144566	275948.1	1634105	402	3	402	40220	40219	RIO NEGRO	4	402
1933	622	31017	Los Planes	14.75799821	-87.84572064	408982	1633980	310	3	310	31017	31012	LOS PLANES	3	310
1934	2846	151102	Coyoles	14.7576094	-86.78846029	522765.5	1633937	1511	3	1511	151102	151101	COYOLES	15	1511
1936	3110	151904	El Nance	14.75596377	-86.16763562	589581.3	1633755	1519	3	1519	151904	151901	EL NANCE	15	1519
1939	2689	41803	El Contamal	14.75538509	-88.68539943	318591.1	1633691	418	3	418	41803	41801	EL CONTAMAL	4	418
1940	2447	160901	El Nispero	14.75522234	-88.33637575	356166.6	1633673	1609	3	1609	160901	161000	NISPERO	16	1610
1941	2442	160902	El Paraiso	14.75467982	-88.30874215	359141	1633613	1609	3	1609	160902	161001	EL PARAISO	16	1610
1943	945	41202	Azacualpa	14.75426389	-88.94935565	290168	1633567	412	3	412	41202	41201	AZACUALPA	4	412
1944	2459	131321	Laguna de Pajapas	14.75411018	-88.64675985	322750.3	1633550	1313	3	1313	131321	131320	PAJAPAS	13	1313
1945	2824	151604	La Jagua	14.75400168	-86.60909121	542069.8	1633538	1516	3	1516	151604	151603	LA JAGUA	15	1516
1947	2420	130909	Lagunas	14.75279006	-88.51177354	337282.4	1633404	1309	3	1309	130909	130906	LA LAGUNA	13	1309
1949	594	32123	Vacadilla	14.75211192	-87.95056831	397694.3	1633329	321	3	321	32123	31823	LA VACADILLA	3	318
1950	2843	151105	El Paraiso	14.75175928	-86.84382116	516808.1	1633290	1511	3	1511	151105	151104	EL PARAISO	15	1511
1952	2659	131306	Cementera	14.75117156	-88.56679538	331357.4	1633225	1313	3	1313	131306	131304	CEMENTERA	13	1313
1953	2690	41813	Los Linderos	14.75095455	-88.67344282	319874.8	1633201	418	3	418	41813	41811	LA SANDIA	4	418
1954	3414	162305	El Mogote	14.75070138	-88.06749642	385107.6	1633173	1623	3	1623	162305	162306	EL MOGOTE	16	1623
1955	789	40441	San Cristobal	14.75064713	-89.15089148	268460.1	1633167	404	3	404	40441	40434	SAN CRISTOBAL	4	404
1956	2439	162501	Santa Rita	14.75057479	-88.25722302	364684.4	1633159	1625	3	1625	162501	162500	SN VICENTE DE CENTEN	16	1625
1957	942	40101	Santa Rosa de Copan	14.7502312	-88.77744312	308676.1	1633121	401	3	401	40101	40100	SANTA ROSA	4	401
1958	2445	160907	Santa Cruz	14.74931797	-88.33419482	356397.5	1633020	1609	3	1609	160907	161005	SANTA CRUZ	16	1610
1960	804	40206	Guarumal	14.74899246	-89.0631074	277912.7	1632984	402	3	402	40206	40205	GUARUMAL	4	402
1961	2458	131315	Gualan	14.74819677	-88.57195864	330799.2	1632896	1313	3	1313	131315	131310	GUALAN	13	1313
1962	676	41207	Las Minas de San Andres	14.74807922	-88.94289322	290858	1632883	412	3	412	41207	41206	SAN ANDRES	4	412
1963	3418	162306	El Ocote	14.74797976	-88.11579074	379907.6	1632872	1623	3	1623	162306	162307	EL OCOTE	16	1623
1966	936	40121	Yarushin	14.74705748	-88.81482644	304647.9	1632770	401	3	401	40121	40117	YARUSIN	4	401
1968	803	40218	Platanares	14.74615329	-89.02847057	281640.1	1632670	402	3	402	40218	40217	PLATANARES	4	402
1972	619	31022	Pueblo Nuevo	14.74257269	-87.77497325	416590.6	1632274	310	3	310	31022	31016	PUEBLO NUEVO	3	310
1973	673	40210	Las Juntas No.1	14.74237377	-89.04042834	280348.5	1632252	402	3	402	40210	40208	LAS JUNTAS	4	402
1974	543	31201	Ojos de Agua	14.74225622	-87.64949727	430096	1632239	312	3	312	31201	31200	OJOS DE AGUA	3	312
1976	805	40203	Descombros	14.74178604	-89.0894282	275070.6	1632187	402	3	402	40203	40202	DESCOMBROS	4	402
1980	611	31804	Buena Vista de Rio Bonito	14.7383049	-87.91366788	401659.9	1631802	318	3	318	31804	31803	BNA.VISTA RIO BONITO	3	318
1983	540	31218	San Rafael	14.73739167	-87.70362095	424268.8	1631701	312	3	312	31218	31206	SAN RAFAEL	3	312
1985	3419	162301	San Pedro Zacapa	14.73535723	-88.11357591	380139.1	1631476	1623	3	1623	162301	162300	SN PEDRO ZACAPA	16	1623
1986	1883	81906	Urrutia	14.7352849	-87.02052703	497790.7	1631468	819	3	819	81906	81904	URRUTIAS	8	819
1987	2680	40110	El Pinalito	14.73514927	-88.67851803	319315.3	1631453	401	3	401	40110	40112	PINALITO	4	401
1988	529	31110	San Isidro del Mal Paso	14.73508597	-87.292683	468498.7	1631446	311	3	311	31110	31112	SAM ISIDRO MAL PASO	3	311
1990	557	30601	La Libertad	14.73486897	-87.60754327	434609.4	1631422	306	3	306	30601	30600	LA LIBERTAD	3	306
1991	608	31822	Rio Bonito	14.73428124	-87.89392582	403783.2	1631357	318	3	318	31822	31831	RIO BONITO	3	318
1992	2847	151111	San Jose	14.73400998	-86.78064331	523609.3	1631327	1511	3	1511	151111	151109	SAN JOSE	15	1511
1995	1874	80501	El Porvenir	14.73305154	-87.18808025	479756.9	1631221	805	3	805	80501	80500	EL PORVENIR	8	805
1996	938	40108	El Derrumbo	14.73301537	-88.77469483	308957	1631217	401	3	401	40108	40104	EL DERRUMBO	4	401
1997	800	40204	El Guayabo	14.73288878	-89.0292502	281542.9	1631203	402	3	402	40204	40203	EL GUAYABO	4	402
1998	947	41209	Santa Cruz	14.73280741	-88.98998146	285772.1	1631194	412	3	412	41209	41208	SANTA CRUZ	4	412
1999	946	41208	San Miguel	14.73274411	-88.9555087	289484.7	1631187	412	3	412	41208	41207	SAN MIGUEL	4	412
2000	788	40419	El Horno	14.73259944	-89.1647786	266945.2	1631171	404	3	404	40419	40415	EL HORNO	4	404
2001	1882	81902	El Escano de Tepale	14.73250902	-87.07274723	492170.2	1631161	819	3	819	81902	81902	ESCANO DE TEPALE	8	819
2002	3113	151906	El Ocote	14.73198459	-86.13523427	593078.9	1631103	1519	3	1519	151906	151904	EL OCOTE	15	1519
2003	787	40418	El Encino	14.73066447	-89.14224586	269370.2	1630957	404	3	404	40418	40414	EL ENCINO	4	404
2004	2683	40111	El Rodeo	14.73055597	-88.74875687	311748	1630945	401	3	401	40111	40106	EL RODEO	4	401
2005	3077	150148	Punuare	14.73032992	-85.98665019	609074.2	1630920	1501	3	1501	150148	150135	LAS LLAVES	15	1501
2008	617	31023	San Antonio de Buenos Aires	14.72985069	-87.83753521	409851.4	1630867	310	3	310	31023	31018	SAN ANT.DE BS. AIRES	3	310
2009	2897	152106	Santa Elena	14.72983261	-86.50197128	553604.3	1630865	1521	3	1521	152106	152105	SANTA ELENA	15	1521
2010	801	40209	La Union de San Juan	14.72965177	-89.05836373	278404	1630845	402	3	402	40209	40211	LA UNION DE SAN JUAN	4	402
2011	522	31602	El Tablon	14.7285577	-87.47219716	449175.8	1630724	316	3	316	31602	31601	EL TABLON	3	316
2012	3410	161801	San Francisco de Ojuera	14.72853057	-88.1908443	371817	1630721	1618	3	1618	161801	161900	SN FRANCISCO DE OJUE	16	1619
2014	616	31014	La Pimienta	14.72834973	-87.82201077	411521.9	1630701	310	3	310	31014	31009	LA PIMIENTA	3	310
2015	2059	90122	Leimus	14.72808752	-84.09860854	812426.6	1630672	901	3	901	90122	90124	LEYMUS	9	901
2016	555	30613	Plan de Alejandro	14.72806943	-87.5831744	437230.4	1630670	306	3	306	30613	30606	PLAN DE ALEJANDRO	3	306
2017	593	32111	Jardines	14.72764446	-87.95609891	397087.5	1630623	321	3	321	32111	31818	JARDINES	3	318
2018	3395	31408	La Pimienta	14.7268126	-88.05333011	386620.1	1630531	314	3	314	31408	31404	LA PIMIENTA	3	314
2020	2499	130927	Taragual	14.72640572	-88.47928225	340761.2	1630486	1309	3	1309	130927	130914	TARAGUAL	13	1309
2021	525	31601	San Luis	14.72579991	-87.40941256	455933.1	1630419	316	3	316	31601	31600	SAN LUIS	3	316
2023	2418	131314	Estancias	14.72398248	-88.59779003	327999	1630218	1313	3	1313	131314	131309	ESTANCIAS	13	1313
2024	534	30401	Esquias	14.72063696	-87.37085172	460082.7	1629848	304	3	304	30401	30400	ESQUIAS	3	304
2025	802	40208	La Cumbre de San Juan	14.72057366	-89.0752489	276576.1	1629841	402	3	402	40208	40207	LA CUMBRE DE SN JUAN	4	402
2026	591	32109	El Palmichal o La Fatima	14.72050133	-87.94175586	398628.2	1629833	321	3	321	32109	31828	PALMICHAL	3	318
2027	610	31825	San Jose de La Cuesta	14.72028432	-87.91802834	401182.4	1629809	318	3	318	31825	31835	SAN JOSE DE LA CSTA.	3	318
2029	556	30615	San Antonio de Saque	14.72010348	-87.62076747	433181.5	1629789	306	3	306	30615	30602	EL ZAQUE	3	306
2030	3115	150128	Jutiquile	14.71986839	-86.09476474	597440.6	1629763	1501	3	1501	150128	150125	EL ZARZAL  NO.3	15	1501
2031	2889	151603	Jutiapa	14.71953384	-86.66683175	535861.3	1629726	1516	3	1516	151603	151602	JUTIAPA	15	1516
2032	2890	151605	Mendez	14.71853923	-86.7236855	529741.8	1629616	1516	3	1516	151605	151604	MENDEZ	15	1516
2033	592	32103	Buenos Aires	14.71782491	-87.96666694	395945.2	1629537	321	3	321	32103	31805	BUENOS AIRES	3	318
2036	3392	31402	El Calichito	14.71718294	-88.0100472	391274.8	1629466	314	3	314	31402	31402	CALICHITO	3	314
2037	614	31020	Ojo de Agua	14.71645054	-87.80973666	412838.4	1629385	310	3	310	31020	31014	OJO DE AGUA	3	310
2039	2679	40116	Las Delicias o Las Pilas	14.71510329	-88.69581016	317436.6	1629236	401	3	401	40116	40103	DELICIAS	4	401
2040	948	41206	La Arena	14.71503095	-88.96649119	288284.8	1629228	412	3	412	41206	41205	LA ARENA	4	412
2041	2485	132005	Queruco	14.71394592	-88.42670105	346413.9	1629108	1320	3	1320	132005	132004	QUERUCO	13	1320
2042	3417	162304	Canculuncos	14.71371083	-88.12990446	378369.3	1629082	1623	3	1623	162304	162303	CANCOLUNCOS	16	1623
2045	2486	132004	El Eden	14.71192052	-88.40510265	348738.1	1628884	1320	3	1320	132004	132003	EL EDEN	13	1320
2046	2446	160906	San Jeronimo	14.71182106	-88.35740147	353874.2	1628873	1609	3	1609	160906	161004	SAN JERONIMO	16	1610
2047	786	40433	Las Flores	14.71175777	-89.14429751	269129.3	1628866	404	3	404	40433	40427	LAS FLORES	4	404
2053	607	31809	El Pito	14.70966003	-87.87367678	405952.3	1628634	318	3	318	31809	31810	EL PITO	3	318
2055	3396	31401	San Jose de Comayagua	14.70899997	-88.03511444	388572	1628561	314	3	314	31401	31400	SN. JOSE DE COMAYAG.	3	314
2056	3076	150314	San Pedro de Catacamas	14.70888243	-85.87005168	621638.1	1628548	1503	3	1503	150314	150312	SAN PEDRO DE CATACAM	15	1503
2057	2804	150304	El Cerro	14.7082947	-85.79581121	629631.6	1628483	1503	3	1503	150304	150303	EL CERRO	15	1503
2058	2487	132001	San Rafael	14.70764368	-88.4183343	347310.4	1628411	1320	3	1320	132001	132000	SAN RAFAEL	13	1320
2060	569	30805	Las Tierras	14.7068299	-87.66461468	428457.3	1628321	308	3	308	30805	30803	LAS TIERRAS	3	308
2061	2060	90133	Rus-Rus	14.70668523	-84.4575241	773775.6	1628305	901	3	901	90133	90138	RUS RUS	9	901
2062	2479	132002	Concepcion	14.70645918	-88.37022636	352489.7	1628280	1320	3	1320	132002	132001	CONCEPCION	13	1320
2064	2831	152003	San Carlos de Las Flores	14.70597092	-85.92911958	615280.2	1628226	1520	3	1520	152003	152002	SAN CARLOS	15	1520
2065	1875	80506	El Terrero	14.70571774	-87.16059401	482713.1	1628198	805	3	805	80506	80505	EL TERRERO	8	805
2067	2682	40119	Potrerillos	14.70369234	-88.74779614	311828.4	1627974	401	3	401	40119	40113	POTRERILLOS	4	401
2068	572	30403	El Playon	14.70337588	-87.51112062	444979.9	1627939	304	3	304	30403	30402	EL PLAYON	3	304
2072	2810	150164	Trojas Arriba	14.70168503	-86.34412709	570603.3	1627752	1501	3	1501	150164	150148	RANCHO QUEMADO	15	1501
2073	2681	40102	Calzontes	14.70157653	-88.72714389	314050.8	1627740	401	3	401	40102	40102	CALZONTES	4	401
2074	3394	31413	Puerta del Potrero	14.70149515	-88.06384147	385475.3	1627731	314	3	314	31413	31406	LA PUERTA DE POTRERO	3	314
2075	432	30806	Los Anises	14.70148611	-87.7438876	419921.5	1627730	308	3	308	30806	30804	LOS ANICES	3	308
2078	3114	150161	Telica	14.70028353	-86.14053306	592521.9	1627597	1501	3	1501	150161	150147	QUILINCHUCHE	15	1501
2081	612	31011	La Concepcion	14.6985746	-87.77540564	416527.3	1627408	310	3	310	31011	31007	LA CONCEPCION	3	310
2084	2469	130116	Jacan o San Isidro	14.69754381	-88.50338131	338145.1	1627294	1301	3	1301	130116	130115	JACAN	13	1301
2085	2482	132009	Suyapa	14.69641357	-88.3503411	354624.2	1627169	1320	3	1320	132009	132008	SUYAPA	13	1320
2086	568	30807	Tierra Blanca	14.69616039	-87.70281145	424341.7	1627141	308	3	308	30807	30805	TIERRA BLANCA	3	308
2088	3393	31403	El Chaparral	14.69554554	-88.01195935	391058.2	1627073	314	3	314	31403	31403	CHAPARRAL	3	314
2090	2484	132006	San Antonio	14.69522003	-88.39637876	349666	1627037	1320	3	1320	132006	132005	SAN ANTONIO	13	1320
2091	2061	90136	Suji	14.69470464	-84.34231907	786205.9	1626980	901	3	901	90136	90142	SUJI	9	901
2093	714	132306	El Higuito o Ciliantuque	14.69417116	-88.78543769	307766.1	1626921	1323	3	1323	132306	132304	EL HIGUITO O CILINTU	13	1323
2094	571	30804	Guacamaya	14.69395415	-87.62787839	432408	1626897	308	3	308	30804	30802	GUACAMAYA	3	308
2095	2493	130907	El Zapote	14.69326696	-88.44342218	344598.8	1626821	1309	3	1309	130907	130904	EL ZAPOTE	13	1309
2096	2835	81401	Orica	14.69310421	-86.94289433	506147.4	1626803	814	3	814	81401	81400	ORICA	8	814
2098	575	31318	Vallecillos	14.69280582	-87.55912363	439809.5	1626770	313	3	313	31318	31309	VALLECILLOS	3	313
2099	604	31816	Guarajao Nuevo	14.69246223	-87.8559235	407856.3	1626732	318	3	318	31816	31815	GUARAJAO NUEVO	3	318
2103	3415	162303	Azacualpa	14.69097031	-88.09009098	382643.5	1626567	1623	3	1623	162303	162302	AZACUALPA	16	1623
2104	662	141004	Nuevo Espiritu	14.69069	-89.04798021	279483.2	1626536	1410	3	1410	141004	141007	SULAY	14	1410
2106	570	30801	La Trinidad	14.69003898	-87.6735329	427491.7	1626464	308	3	308	30801	30800	LA TRINIDAD	3	308
2107	3406	161813	Santa Fe	14.68960497	-88.20346496	370435.3	1626416	1618	3	1618	161813	161904	SANTA FE	16	1619
2108	952	40607	Ojos de Agua	14.68909862	-88.81618793	304449.6	1626360	406	3	406	40607	40606	OJO DE AGUA	4	406
2109	2672	131001	Las Flores	14.68865556	-88.62561897	324974.2	1626311	1310	3	1310	131001	131000	LAS FLORES	13	1310
2110	602	31827	Santa Cruz del Dulce	14.68789604	-87.81112576	412677.5	1626227	318	3	318	31827	31836	SANTA CRUZ DEL DULCE	3	318
2111	3116	150155	San Marcos	14.68770615	-86.07713243	599353.3	1626206	1501	3	1501	150155	150141	ONOFIO	15	1501
2112	3118	150150	Quilinchuche	14.68750723	-86.02160524	605331.9	1626184	1501	3	1501	150150	150137	LAS PLANCHAS	15	1501
2113	954	40608	San Jose de Las Palmas	14.68705513	-88.88073922	297494.8	1626134	406	3	406	40608	40607	SN JOSE DE LAS PALMA	4	406
2114	2419	131007	Mongual	14.68656687	-88.64163143	323248	1626080	1310	3	1310	131007	131003	MONGUAL	13	1310
2116	3416	162302	Agua Caliente	14.68531003	-88.12703714	378662.3	1625941	1623	3	1623	162302	162301	AGUA CALIENTE	16	1623
2117	533	30405	Peladeritos	14.68430637	-87.43039554	453665.8	1625830	304	3	304	30405	30404	PELADERITOS	3	304
2119	535	30407	Rio Chiquito	14.68339313	-87.32452399	465063.4	1625729	304	3	304	30407	30406	RIO CHIQUITO	3	304
2120	2436	161810	San Isidro	14.68336601	-88.29271898	360820.6	1625726	1618	3	1618	161810	161902	SN ISIDRO	16	1619
2122	603	31817	Guarajao Viejo No.1	14.6829772	-87.86470443	406906.9	1625683	318	3	318	31817	31816	GUARAJAO VIEJO	3	318
2124	1878	80507	Guayabillas	14.68231714	-87.12607228	486427.7	1625610	805	3	805	80507	80506	GUAYABILLAS	8	805
2125	949	41203	El Corpus	14.68219055	-88.90854999	294494.6	1625596	412	3	412	41203	41202	EL CORPUS	4	412
2126	584	32112	La Angostura	14.68208205	-87.93515841	399320.8	1625584	321	3	321	32112	31819	LA ANGOSTURA	3	318
2127	2834	81403	El Nance	14.68172037	-86.97199204	503015.2	1625544	814	3	814	81403	81402	EL NANCE	8	814
2128	2932	150137	Las Lomas	14.68163899	-86.28117115	577387.8	1625535	1501	3	1501	150137	150130	LA LAGUNA  NO.2	15	1501
2129	2930	150121	El Rincon de Mamisaca	14.68078	-86.31174028	574096.9	1625440	1501	3	1501	150121	150119	EL PLOMO	15	1501
2130	2891	150408	Pedernales	14.68055396	-86.69961602	532338.2	1625415	1504	3	1504	150408	150408	PEDERNALES	15	1504
2131	605	31823	San Antonio de La Cuchilla	14.6793152	-87.8795958	405302	1625278	318	3	318	31823	31832	SN. ANT. DE CUCHILLA	3	318
2132	1880	80505	El Pedernal	14.67883598	-87.11229317	487910.9	1625225	805	3	805	80505	80504	EL PEDERNAL	8	805
2133	2483	132003	El Campanario	14.67796795	-88.37715513	351724.4	1625129	1320	3	1320	132003	132002	EL CAMPANARIO	13	1320
2134	1877	80508	Pueblo Nuevo	14.67772382	-87.13830847	485110.1	1625102	805	3	805	80508	80507	PUEBLO NUEVO	8	805
2136	964	141007	San Jose de Curaren	14.67665686	-89.07075913	277015.1	1624984	1410	3	1410	141007	141006	SAN JOSE DE CURAREN	14	1410
2137	1879	80503	El Escanito	14.67648507	-87.12251973	486809.8	1624965	805	3	805	80503	80502	EL ESCANITO	8	805
2138	962	141203	El Socorro	14.67595159	-89.03934123	280399.1	1624906	1412	3	1412	141203	141201	EL SOCORRO	14	1412
2139	2653	130113	El Sile	14.67584309	-88.54627232	333509.8	1624894	1301	3	1301	130113	130112	EL SILE	13	1301
2141	3109	150111	El Carbonal	14.6754362	-86.20373222	585727.7	1624849	1501	3	1501	150111	150109	BIJAO	15	1501
2142	2480	132007	San Jose de La Montaña	14.67462242	-88.35740744	353848.8	1624759	1320	3	1320	132007	132006	SAN JOSE DE LA MONT.	13	1320
2143	963	141006	San Antonio de Curaren	14.67415224	-89.05089119	279153	1624707	1410	3	1410	141006	141004	SAN ANT. DE CURAREN	14	1410
2144	2812	150120	El Potrero de Las Casas o Santa Cruz del Potrero	14.67406182	-86.04433139	602891.3	1624697	1501	3	1501	150120	150118	PLAN DE CIRUELOS	15	1501
2145	2481	132008	San Pedrito	14.6739081	-88.33706146	356039.4	1624680	1320	3	1320	132008	132007	SAN PEDRITO O PENA B	13	1320
2146	2674	132302	Cansincamon	14.67366397	-88.69125386	317892.9	1624653	1323	3	1323	132302	132301	CANSISCAMON	13	1323
2147	3389	32110	Jaitique	14.6735193	-88.00159759	392163	1624637	321	3	321	32110	31817	JAITIQUE	3	318
2148	574	31305	Jamalteca	14.67303103	-87.57919776	437642.8	1624583	313	3	313	31305	31302	JAMALTECA	3	313
2151	966	141002	El Manzano	14.67246139	-89.09577722	274315.5	1624520	1410	3	1410	141002	141001	EL MANZANO	14	1410
2152	2500	130923	Rio Blanco	14.6722715	-88.4184458	347273.8	1624499	1309	3	1309	130923	130913	RIO BLANCO	13	1309
2154	573	31307	La Union	14.67221725	-87.58395944	437129.9	1624493	313	3	313	31307	31306	LA UNION	3	313
2155	955	40603	El Nispero	14.67186461	-88.81056088	305040.4	1624454	406	3	406	40603	40602	EL NISPERO	4	406
2156	2848	151109	La Concepcion	14.67177419	-86.79259008	522329.8	1624444	1511	3	1511	151109	151107	LA CONCEPCION	15	1511
